mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.32124857902526854,0.024653650962272126,0.02185049057006836,0.0071343740482228786,,sqrt,4,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",-11.578400120811082,-12.23369389806926,-8.715413319806801,-5.608646389140107,-10.729023284044095,-9.77303540237427,2.3953619831662887,418,-6.470884892954881,-6.543712132645842,-6.754192919504642,-7.27979380365517,-6.458913435440718,-6.701499436840251,0.3079379311148858
0.08032341003417968,0.010237817378646225,0.005297231674194336,0.002191604855347256,,log2,1,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-10.977044578703705,-9.847327154953703,-8.506761519611626,-5.323784436945753,-9.111575668478755,-8.753298671738708,1.9022436774109033,34,-1.1215977894275733,-1.1745142771612171,-1.2466069896725787,-1.2835006819680255,-1.1709008412005835,-1.1994241158859955,0.057941534147782865
0.15900511741638185,0.013202525968947654,0.008499717712402344,0.003762870636865387,,log2,1,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-10.71929757572334,-9.760282095341493,-8.146064966298574,-5.280334195580755,-9.279185384696351,-8.637032843528104,1.8718093093248098,23,-1.1310436794721157,-1.2148297889208544,-1.1995969590188555,-1.2288318197143895,-1.130683701120642,-1.1809971896493714,0.04196557716624339
0.21656808853149415,0.03236292001356442,0.015829181671142577,0.004413877942272664,,log2,1,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-10.539894501990691,-9.857725816070015,-8.223708649352004,-5.4223419880372,-9.266370802283836,-8.66200835154675,1.789357169301604,27,-1.1179546300603542,-1.1839214495417851,-1.184332677012103,-1.2230771871421071,-1.1373359296621368,-1.1693243746836972,0.037389302903229706
0.3861717224121094,0.02022689783648421,0.020555448532104493,0.004447016258269234,,log2,1,2,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-10.445171389469031,-9.79113852935184,-8.269400889642416,-5.404577304885437,-9.320295324383485,-8.646116687546442,1.7692756729702366,24,-1.1197090332212416,-1.1931908413008045,-1.1613824227031124,-1.2212349479781242,-1.1299090528790596,-1.1650852596164687,0.03808619085295
0.06366839408874511,0.0062309069365039365,0.009194517135620117,0.006381792145194165,,log2,1,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-11.058708775056013,-9.916988970864407,-8.56585517715104,-5.2563434024113525,-9.950632159617868,-8.949705697020136,2.008663782687075,86,-2.5119296246789093,-2.5719551384383985,-2.667464513278554,-2.939231135833142,-2.591789841105687,-2.656474050666938,0.14986189913061512
0.13771705627441405,0.008295061174110902,0.009128713607788086,0.002587054312436684,,log2,1,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-10.810696384301638,-10.166126532265345,-8.534674872237348,-5.27388165569349,-9.878478550557052,-8.932771599010973,1.9742382910870793,77,-2.572496258249353,-2.645228372818354,-2.634981427018744,-2.8881895801952755,-2.5441882332594923,-2.657016774308244,0.12160541635271839
0.19815268516540527,0.033107636529846496,0.010206079483032227,0.0018190712536813988,,log2,1,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-10.944669045974756,-10.292706755248853,-8.509478025484936,-5.31638248841925,-9.996630678432224,-9.011973398712005,2.0127113121535136,124,-2.5491597727218496,-2.626065630341657,-2.59236970699915,-2.8385137593998304,-2.545109898267436,-2.630243753545985,0.10830575304625405
0.33304581642150877,0.02505329163048933,0.02021365165710449,0.004940093390360269,,log2,1,5,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",-10.894364333942384,-10.228117370429933,-8.509843770339081,-5.329192613426879,-9.935337005167167,-8.979371018661089,1.9841721721130743,104,-2.5642227246280496,-2.6408634483879316,-2.576908716887096,-2.8198236827282903,-2.5353378142101413,-2.6274312773683017,0.10220011455185415
0.06279644966125489,0.007779885868351618,0.0031055927276611326,0.0005182143382952885,,log2,1,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-11.19548409071193,-11.165647182824339,-8.593549827200704,-5.533134262722826,-10.198280269534736,-9.337219126598907,2.124233028834396,306,-4.3189616231732515,-4.493518360487161,-4.563231455424629,-5.00195943445906,-4.442882400527798,-4.56411065481438,0.2330192851238878
